edge_config,mode,node_type,cluster_id,n_sources,cluster_size,nodes_with_sources,source_coverage_pct
0.85,monotonic,implementation_mechanism,23,60,67,67,100.0
0.85,monotonic,implementation_mechanism,21,71,82,82,100.0
0.85,monotonic,implementation_mechanism,9,135,138,138,100.0
0.85,monotonic,implementation_mechanism,20,201,209,209,100.0
0.85,monotonic,implementation_mechanism,26,105,109,109,100.0
0.85,monotonic,implementation_mechanism,3,40,42,42,100.0
0.85,monotonic,implementation_mechanism,33,43,48,48,100.0
0.85,monotonic,implementation_mechanism,8,67,85,85,100.0
0.85,monotonic,implementation_mechanism,0,121,154,154,100.0
0.85,monotonic,implementation_mechanism,4,37,37,37,100.0
0.85,monotonic,implementation_mechanism,10,154,167,167,100.0
0.85,monotonic,implementation_mechanism,28,8,8,8,100.0
0.85,monotonic,implementation_mechanism,1,127,133,133,100.0
0.85,monotonic,implementation_mechanism,2,194,222,222,100.0
0.85,monotonic,implementation_mechanism,17,101,132,132,100.0
0.85,monotonic,implementation_mechanism,37,88,96,96,100.0
0.85,monotonic,implementation_mechanism,19,93,97,97,100.0
0.85,monotonic,implementation_mechanism,36,42,48,48,100.0
0.85,monotonic,implementation_mechanism,12,54,64,64,100.0
0.85,monotonic,implementation_mechanism,24,74,80,80,100.0
0.85,monotonic,implementation_mechanism,5,57,59,59,100.0
0.85,monotonic,implementation_mechanism,38,49,55,55,100.0
0.85,monotonic,implementation_mechanism,15,154,167,167,100.0
0.85,monotonic,implementation_mechanism,39,31,32,32,100.0
0.85,monotonic,implementation_mechanism,11,66,78,78,100.0
0.85,monotonic,implementation_mechanism,32,71,78,78,100.0
0.85,monotonic,implementation_mechanism,18,119,126,126,100.0
0.85,monotonic,implementation_mechanism,6,69,75,75,100.0
0.85,monotonic,implementation_mechanism,16,51,60,60,100.0
0.85,monotonic,implementation_mechanism,30,45,51,51,100.0
0.85,monotonic,implementation_mechanism,22,75,79,79,100.0
0.85,monotonic,implementation_mechanism,13,30,30,30,100.0
0.85,monotonic,implementation_mechanism,34,17,18,18,100.0
0.85,monotonic,implementation_mechanism,14,20,21,21,100.0
0.85,monotonic,implementation_mechanism,25,7,8,8,100.0
0.85,monotonic,implementation_mechanism,27,17,18,18,100.0
0.85,monotonic,implementation_mechanism,7,31,33,33,100.0
0.85,monotonic,implementation_mechanism,29,43,44,44,100.0
0.85,monotonic,implementation_mechanism,31,16,16,16,100.0
0.85,both,implementation_mechanism,2,58,61,61,100.0
0.85,both,implementation_mechanism,39,50,59,59,100.0
0.85,both,implementation_mechanism,24,65,77,77,100.0
0.85,both,implementation_mechanism,1,128,132,132,100.0
0.85,both,implementation_mechanism,19,198,207,207,100.0
0.85,both,implementation_mechanism,16,104,108,108,100.0
0.85,both,implementation_mechanism,4,121,142,142,100.0
0.85,both,implementation_mechanism,0,88,107,107,100.0
0.85,both,implementation_mechanism,20,62,70,70,100.0
0.85,both,implementation_mechanism,10,127,162,162,100.0
0.85,both,implementation_mechanism,5,53,54,54,100.0
0.85,both,implementation_mechanism,28,128,136,136,100.0
0.85,both,implementation_mechanism,35,8,8,8,100.0
0.85,both,implementation_mechanism,18,90,94,94,100.0
0.85,both,implementation_mechanism,36,111,123,123,100.0
0.85,both,implementation_mechanism,8,57,59,59,100.0
0.85,both,implementation_mechanism,17,98,129,129,100.0
0.85,both,implementation_mechanism,11,115,132,132,100.0
0.85,both,implementation_mechanism,33,33,35,35,100.0
0.85,both,implementation_mechanism,13,88,92,92,100.0
0.85,both,implementation_mechanism,9,72,80,80,100.0
0.85,both,implementation_mechanism,30,43,43,43,100.0
0.85,both,implementation_mechanism,15,52,53,53,100.0
0.85,both,implementation_mechanism,14,135,144,144,100.0
0.85,both,implementation_mechanism,29,28,29,29,100.0
0.85,both,implementation_mechanism,31,39,44,44,100.0
0.85,both,implementation_mechanism,3,46,54,54,100.0
0.85,both,implementation_mechanism,12,58,64,64,100.0
0.85,both,implementation_mechanism,21,73,76,76,100.0
0.85,both,implementation_mechanism,37,30,30,30,100.0
0.85,both,implementation_mechanism,23,93,98,98,100.0
0.85,both,implementation_mechanism,26,96,105,105,100.0
0.85,both,implementation_mechanism,27,51,60,60,100.0
0.85,both,implementation_mechanism,22,45,55,55,100.0
0.85,both,implementation_mechanism,25,25,26,26,100.0
0.85,both,implementation_mechanism,34,8,8,8,100.0
0.85,both,implementation_mechanism,32,25,25,25,100.0
0.85,both,implementation_mechanism,38,15,16,16,100.0
0.85,both,implementation_mechanism,6,18,20,20,100.0
0.85,both,implementation_mechanism,7,17,17,17,100.0
0.9,unconstrained,implementation_mechanism,25,39,42,42,100.0
0.9,unconstrained,implementation_mechanism,36,50,58,58,100.0
0.9,unconstrained,implementation_mechanism,5,55,66,66,100.0
0.9,unconstrained,implementation_mechanism,1,188,197,197,100.0
0.9,unconstrained,implementation_mechanism,16,109,116,116,100.0
0.9,unconstrained,implementation_mechanism,24,63,71,71,100.0
0.9,unconstrained,implementation_mechanism,4,174,209,209,100.0
0.9,unconstrained,implementation_mechanism,26,51,53,53,100.0
0.9,unconstrained,implementation_mechanism,3,91,100,100,100.0
0.9,unconstrained,implementation_mechanism,28,31,31,31,100.0
0.9,unconstrained,implementation_mechanism,31,101,105,105,100.0
0.9,unconstrained,implementation_mechanism,2,103,127,127,100.0
0.9,unconstrained,implementation_mechanism,21,26,30,30,100.0
0.9,unconstrained,implementation_mechanism,30,7,7,7,100.0
0.9,unconstrained,implementation_mechanism,0,143,160,160,100.0
0.9,unconstrained,implementation_mechanism,23,8,8,8,100.0
0.9,unconstrained,implementation_mechanism,19,131,149,149,100.0
0.9,unconstrained,implementation_mechanism,37,24,25,25,100.0
0.9,unconstrained,implementation_mechanism,7,120,130,130,100.0
0.9,unconstrained,implementation_mechanism,13,67,73,73,100.0
0.9,unconstrained,implementation_mechanism,20,57,62,62,100.0
0.9,unconstrained,implementation_mechanism,8,101,131,131,100.0
0.9,unconstrained,implementation_mechanism,39,17,20,20,100.0
0.9,unconstrained,implementation_mechanism,9,99,110,110,100.0
0.9,unconstrained,implementation_mechanism,11,61,68,68,100.0
0.9,unconstrained,implementation_mechanism,6,44,46,46,100.0
0.9,unconstrained,implementation_mechanism,33,31,37,37,100.0
0.9,unconstrained,implementation_mechanism,18,23,27,27,100.0
0.9,unconstrained,implementation_mechanism,34,46,49,49,100.0
0.9,unconstrained,implementation_mechanism,35,15,15,15,100.0
0.9,unconstrained,implementation_mechanism,27,42,51,51,100.0
0.9,unconstrained,implementation_mechanism,10,88,93,93,100.0
0.9,unconstrained,implementation_mechanism,22,20,20,20,100.0
0.9,unconstrained,implementation_mechanism,14,16,18,18,100.0
0.9,unconstrained,implementation_mechanism,17,31,33,33,100.0
0.9,unconstrained,implementation_mechanism,29,23,24,24,100.0
0.9,unconstrained,implementation_mechanism,12,26,26,26,100.0
0.9,unconstrained,implementation_mechanism,15,12,12,12,100.0
0.9,unconstrained,implementation_mechanism,38,5,5,5,100.0
0.9,unconstrained,implementation_mechanism,32,24,30,30,100.0
0.9,single_risk,implementation_mechanism,15,35,39,39,100.0
0.9,single_risk,implementation_mechanism,12,46,54,54,100.0
0.9,single_risk,implementation_mechanism,24,60,71,71,100.0
0.9,single_risk,implementation_mechanism,38,142,147,147,100.0
0.9,single_risk,implementation_mechanism,16,130,140,140,100.0
0.9,single_risk,implementation_mechanism,9,78,88,88,100.0
0.9,single_risk,implementation_mechanism,17,131,157,157,100.0
0.9,single_risk,implementation_mechanism,21,41,43,43,100.0
0.9,single_risk,implementation_mechanism,30,34,35,35,100.0
0.9,single_risk,implementation_mechanism,14,99,128,128,100.0
0.9,single_risk,implementation_mechanism,7,44,48,48,100.0
0.9,single_risk,implementation_mechanism,1,34,36,36,100.0
0.9,single_risk,implementation_mechanism,4,129,141,141,100.0
0.9,single_risk,implementation_mechanism,23,10,10,10,100.0
0.9,single_risk,implementation_mechanism,31,89,92,92,100.0
0.9,single_risk,implementation_mechanism,19,186,213,213,100.0
0.9,single_risk,implementation_mechanism,13,90,92,92,100.0
0.9,single_risk,implementation_mechanism,20,38,40,40,100.0
0.9,single_risk,implementation_mechanism,29,64,70,70,100.0
0.9,single_risk,implementation_mechanism,3,96,117,117,100.0
0.9,single_risk,implementation_mechanism,27,91,101,101,100.0
0.9,single_risk,implementation_mechanism,6,114,121,121,100.0
0.9,single_risk,implementation_mechanism,22,72,81,81,100.0
0.9,single_risk,implementation_mechanism,8,55,62,62,100.0
0.9,single_risk,implementation_mechanism,36,28,28,28,100.0
0.9,single_risk,implementation_mechanism,26,31,37,37,100.0
0.9,single_risk,implementation_mechanism,11,18,22,22,100.0
0.9,single_risk,implementation_mechanism,2,63,64,64,100.0
0.9,single_risk,implementation_mechanism,34,47,50,50,100.0
0.9,single_risk,implementation_mechanism,28,32,34,34,100.0
0.9,single_risk,implementation_mechanism,10,43,52,52,100.0
0.9,single_risk,implementation_mechanism,0,22,25,25,100.0
0.9,single_risk,implementation_mechanism,32,30,31,31,100.0
0.9,single_risk,implementation_mechanism,25,22,23,23,100.0
0.9,single_risk,implementation_mechanism,5,17,18,18,100.0
0.9,single_risk,implementation_mechanism,18,12,12,12,100.0
0.9,single_risk,implementation_mechanism,37,18,18,18,100.0
0.9,single_risk,implementation_mechanism,35,23,28,28,100.0
0.9,single_risk,implementation_mechanism,33,16,16,16,100.0
0.9,single_risk,implementation_mechanism,39,1,1,1,100.0
0.9,monotonic,implementation_mechanism,33,38,41,41,100.0
0.9,monotonic,implementation_mechanism,13,56,66,66,100.0
0.9,monotonic,implementation_mechanism,9,68,80,80,100.0
0.9,monotonic,implementation_mechanism,7,172,179,179,100.0
0.9,monotonic,implementation_mechanism,31,114,120,120,100.0
0.9,monotonic,implementation_mechanism,16,64,71,71,100.0
0.9,monotonic,implementation_mechanism,3,164,194,194,100.0
0.9,monotonic,implementation_mechanism,36,44,46,46,100.0
0.9,monotonic,implementation_mechanism,5,69,73,73,100.0
0.9,monotonic,implementation_mechanism,34,24,24,24,100.0
0.9,monotonic,implementation_mechanism,18,94,119,119,100.0
0.9,monotonic,implementation_mechanism,1,68,73,73,100.0
0.9,monotonic,implementation_mechanism,38,25,27,27,100.0
0.9,monotonic,implementation_mechanism,19,85,88,88,100.0
0.9,monotonic,implementation_mechanism,35,10,10,10,100.0
0.9,monotonic,implementation_mechanism,24,89,92,92,100.0
0.9,monotonic,implementation_mechanism,22,122,136,136,100.0
0.9,monotonic,implementation_mechanism,15,86,89,89,100.0
0.9,monotonic,implementation_mechanism,12,72,79,79,100.0
0.9,monotonic,implementation_mechanism,0,107,116,116,100.0
0.9,monotonic,implementation_mechanism,8,49,56,56,100.0
0.9,monotonic,implementation_mechanism,39,84,88,88,100.0
0.9,monotonic,implementation_mechanism,6,62,69,69,100.0
0.9,monotonic,implementation_mechanism,2,82,94,94,100.0
0.9,monotonic,implementation_mechanism,11,22,23,23,100.0
0.9,monotonic,implementation_mechanism,10,11,11,11,100.0
0.9,monotonic,implementation_mechanism,23,34,39,39,100.0
0.9,monotonic,implementation_mechanism,32,27,34,34,100.0
0.9,monotonic,implementation_mechanism,20,49,49,49,100.0
0.9,monotonic,implementation_mechanism,21,34,43,43,100.0
0.9,monotonic,implementation_mechanism,4,75,100,100,100.0
0.9,monotonic,implementation_mechanism,27,19,21,21,100.0
0.9,monotonic,implementation_mechanism,14,24,25,25,100.0
0.9,monotonic,implementation_mechanism,25,11,11,11,100.0
0.9,monotonic,implementation_mechanism,30,9,11,11,100.0
0.9,monotonic,implementation_mechanism,17,29,29,29,100.0
0.9,monotonic,implementation_mechanism,29,17,18,18,100.0
0.9,monotonic,implementation_mechanism,37,15,16,16,100.0
0.9,monotonic,implementation_mechanism,26,25,31,31,100.0
0.9,monotonic,implementation_mechanism,28,15,15,15,100.0
0.9,both,implementation_mechanism,29,32,35,35,100.0
0.9,both,implementation_mechanism,12,53,62,62,100.0
0.9,both,implementation_mechanism,8,59,70,70,100.0
0.9,both,implementation_mechanism,0,178,188,188,100.0
0.9,both,implementation_mechanism,23,120,126,126,100.0
0.9,both,implementation_mechanism,4,91,108,108,100.0
0.9,both,implementation_mechanism,7,153,181,181,100.0
0.9,both,implementation_mechanism,26,51,54,54,100.0
0.9,both,implementation_mechanism,9,119,151,151,100.0
0.9,both,implementation_mechanism,1,51,56,56,100.0
0.9,both,implementation_mechanism,37,29,31,31,100.0
0.9,both,implementation_mechanism,28,77,80,80,100.0
0.9,both,implementation_mechanism,25,10,10,10,100.0
0.9,both,implementation_mechanism,31,85,88,88,100.0
0.9,both,implementation_mechanism,18,137,155,155,100.0
0.9,both,implementation_mechanism,6,78,83,83,100.0
0.9,both,implementation_mechanism,20,92,102,102,100.0
0.9,both,implementation_mechanism,33,59,63,63,100.0
0.9,both,implementation_mechanism,15,48,54,54,100.0
0.9,both,implementation_mechanism,11,93,99,99,100.0
0.9,both,implementation_mechanism,24,71,80,80,100.0
0.9,both,implementation_mechanism,39,25,25,25,100.0
0.9,both,implementation_mechanism,27,34,39,39,100.0
0.9,both,implementation_mechanism,35,16,21,21,100.0
0.9,both,implementation_mechanism,13,18,18,18,100.0
0.9,both,implementation_mechanism,30,44,47,47,100.0
0.9,both,implementation_mechanism,34,49,49,49,100.0
0.9,both,implementation_mechanism,5,45,54,54,100.0
0.9,both,implementation_mechanism,22,71,91,91,100.0
0.9,both,implementation_mechanism,38,20,22,22,100.0
0.9,both,implementation_mechanism,10,21,24,24,100.0
0.9,both,implementation_mechanism,3,33,34,34,100.0
0.9,both,implementation_mechanism,19,29,29,29,100.0
0.9,both,implementation_mechanism,14,41,41,41,100.0
0.9,both,implementation_mechanism,2,18,18,18,100.0
0.9,both,implementation_mechanism,21,26,34,34,100.0
0.9,both,implementation_mechanism,36,29,30,30,100.0
0.9,both,implementation_mechanism,16,11,11,11,100.0
0.9,both,implementation_mechanism,17,9,10,10,100.0
0.9,both,implementation_mechanism,32,13,13,13,100.0
0.95,unconstrained,implementation_mechanism,6,62,67,67,100.0
0.95,unconstrained,implementation_mechanism,29,44,49,49,100.0
0.95,unconstrained,implementation_mechanism,23,65,76,76,100.0
0.95,unconstrained,implementation_mechanism,1,158,165,165,100.0
0.95,unconstrained,implementation_mechanism,14,117,126,126,100.0
0.95,unconstrained,implementation_mechanism,0,98,115,115,100.0
0.95,unconstrained,implementation_mechanism,11,155,185,185,100.0
0.95,unconstrained,implementation_mechanism,22,48,50,50,100.0
0.95,unconstrained,implementation_mechanism,9,94,116,116,100.0
0.95,unconstrained,implementation_mechanism,19,27,31,31,100.0
0.95,unconstrained,implementation_mechanism,8,22,23,23,100.0
0.95,unconstrained,implementation_mechanism,13,79,84,84,100.0
0.95,unconstrained,implementation_mechanism,37,7,7,7,100.0
0.95,unconstrained,implementation_mechanism,30,58,63,63,100.0
0.95,unconstrained,implementation_mechanism,36,79,92,92,100.0
0.95,unconstrained,implementation_mechanism,28,65,67,67,100.0
0.95,unconstrained,implementation_mechanism,7,42,50,50,100.0
0.95,unconstrained,implementation_mechanism,26,85,90,90,100.0
0.95,unconstrained,implementation_mechanism,10,54,60,60,100.0
0.95,unconstrained,implementation_mechanism,4,102,111,111,100.0
0.95,unconstrained,implementation_mechanism,5,86,94,94,100.0
0.95,unconstrained,implementation_mechanism,27,92,96,96,100.0
0.95,unconstrained,implementation_mechanism,21,82,92,92,100.0
0.95,unconstrained,implementation_mechanism,31,33,39,39,100.0
0.95,unconstrained,implementation_mechanism,39,35,38,38,100.0
0.95,unconstrained,implementation_mechanism,20,39,46,46,100.0
0.95,unconstrained,implementation_mechanism,2,60,77,77,100.0
0.95,unconstrained,implementation_mechanism,25,20,21,21,100.0
0.95,unconstrained,implementation_mechanism,17,49,50,50,100.0
0.95,unconstrained,implementation_mechanism,24,14,14,14,100.0
0.95,unconstrained,implementation_mechanism,32,13,16,16,100.0
0.95,unconstrained,implementation_mechanism,12,35,37,37,100.0
0.95,unconstrained,implementation_mechanism,18,17,17,17,100.0
0.95,unconstrained,implementation_mechanism,3,30,32,32,100.0
0.95,unconstrained,implementation_mechanism,15,14,15,15,100.0
0.95,unconstrained,implementation_mechanism,34,17,17,17,100.0
0.95,unconstrained,implementation_mechanism,16,21,27,27,100.0
0.95,unconstrained,implementation_mechanism,38,7,7,7,100.0
0.95,unconstrained,implementation_mechanism,35,17,18,18,100.0
0.95,unconstrained,implementation_mechanism,33,15,15,15,100.0
0.95,single_risk,implementation_mechanism,15,83,89,89,100.0
0.95,single_risk,implementation_mechanism,30,42,47,47,100.0
0.95,single_risk,implementation_mechanism,25,54,65,65,100.0
0.95,single_risk,implementation_mechanism,4,144,151,151,100.0
0.95,single_risk,implementation_mechanism,14,124,133,133,100.0
0.95,single_risk,implementation_mechanism,7,71,78,78,100.0
0.95,single_risk,implementation_mechanism,5,143,171,171,100.0
0.95,single_risk,implementation_mechanism,13,46,48,48,100.0
0.95,single_risk,implementation_mechanism,21,90,114,114,100.0
0.95,single_risk,implementation_mechanism,29,30,35,35,100.0
0.95,single_risk,implementation_mechanism,16,33,35,35,100.0
0.95,single_risk,implementation_mechanism,0,132,141,141,100.0
0.95,single_risk,implementation_mechanism,23,43,44,44,100.0
0.95,single_risk,implementation_mechanism,12,109,127,127,100.0
0.95,single_risk,implementation_mechanism,37,40,42,42,100.0
0.95,single_risk,implementation_mechanism,38,14,15,15,100.0
0.95,single_risk,implementation_mechanism,1,50,60,60,100.0
0.95,single_risk,implementation_mechanism,8,75,79,79,100.0
0.95,single_risk,implementation_mechanism,10,49,56,56,100.0
0.95,single_risk,implementation_mechanism,31,60,65,65,100.0
0.95,single_risk,implementation_mechanism,19,82,97,97,100.0
0.95,single_risk,implementation_mechanism,17,32,36,36,100.0
0.95,single_risk,implementation_mechanism,2,96,100,100,100.0
0.95,single_risk,implementation_mechanism,6,43,45,45,100.0
0.95,single_risk,implementation_mechanism,22,68,75,75,100.0
0.95,single_risk,implementation_mechanism,27,32,38,38,100.0
0.95,single_risk,implementation_mechanism,28,36,39,39,100.0
0.95,single_risk,implementation_mechanism,34,31,31,31,100.0
0.95,single_risk,implementation_mechanism,36,35,42,42,100.0
0.95,single_risk,implementation_mechanism,32,21,22,22,100.0
0.95,single_risk,implementation_mechanism,33,25,25,25,100.0
0.95,single_risk,implementation_mechanism,20,14,14,14,100.0
0.95,single_risk,implementation_mechanism,11,27,32,32,100.0
0.95,single_risk,implementation_mechanism,9,37,39,39,100.0
0.95,single_risk,implementation_mechanism,24,22,23,23,100.0
0.95,single_risk,implementation_mechanism,3,57,61,61,100.0
0.95,single_risk,implementation_mechanism,26,15,16,16,100.0
0.95,single_risk,implementation_mechanism,35,25,31,31,100.0
0.95,single_risk,implementation_mechanism,39,3,3,3,100.0
0.95,single_risk,implementation_mechanism,18,23,23,23,100.0
0.95,monotonic,implementation_mechanism,4,101,111,111,100.0
0.95,monotonic,implementation_mechanism,31,60,70,70,100.0
0.95,monotonic,implementation_mechanism,27,55,66,66,100.0
0.95,monotonic,implementation_mechanism,17,146,152,152,100.0
0.95,monotonic,implementation_mechanism,16,119,125,125,100.0
0.95,monotonic,implementation_mechanism,34,59,66,66,100.0
0.95,monotonic,implementation_mechanism,15,120,143,143,100.0
0.95,monotonic,implementation_mechanism,26,38,40,40,100.0
0.95,monotonic,implementation_mechanism,11,87,97,97,100.0
0.95,monotonic,implementation_mechanism,2,97,121,121,100.0
0.95,monotonic,implementation_mechanism,3,61,65,65,100.0
0.95,monotonic,implementation_mechanism,35,22,24,24,100.0
0.95,monotonic,implementation_mechanism,13,64,65,65,100.0
0.95,monotonic,implementation_mechanism,39,7,7,7,100.0
0.95,monotonic,implementation_mechanism,23,31,31,31,100.0
0.95,monotonic,implementation_mechanism,25,134,151,151,100.0
0.95,monotonic,implementation_mechanism,36,44,47,47,100.0
0.95,monotonic,implementation_mechanism,10,46,53,53,100.0
0.95,monotonic,implementation_mechanism,18,39,44,44,100.0
0.95,monotonic,implementation_mechanism,30,32,33,33,100.0
0.95,monotonic,implementation_mechanism,9,59,64,64,100.0
0.95,monotonic,implementation_mechanism,38,47,48,48,100.0
0.95,monotonic,implementation_mechanism,1,101,107,107,100.0
0.95,monotonic,implementation_mechanism,21,68,76,76,100.0
0.95,monotonic,implementation_mechanism,8,21,21,21,100.0
0.95,monotonic,implementation_mechanism,20,30,35,35,100.0
0.95,monotonic,implementation_mechanism,22,18,22,22,100.0
0.95,monotonic,implementation_mechanism,32,34,37,37,100.0
0.95,monotonic,implementation_mechanism,7,64,70,70,100.0
0.95,monotonic,implementation_mechanism,19,50,51,51,100.0
0.95,monotonic,implementation_mechanism,0,70,90,90,100.0
0.95,monotonic,implementation_mechanism,5,33,34,34,100.0
0.95,monotonic,implementation_mechanism,14,25,25,25,100.0
0.95,monotonic,implementation_mechanism,12,25,26,26,100.0
0.95,monotonic,implementation_mechanism,6,28,28,28,100.0
0.95,monotonic,implementation_mechanism,24,16,20,20,100.0
0.95,monotonic,implementation_mechanism,33,15,16,16,100.0
0.95,monotonic,implementation_mechanism,28,23,28,28,100.0
0.95,monotonic,implementation_mechanism,37,8,8,8,100.0
0.95,monotonic,implementation_mechanism,29,14,15,15,100.0
0.95,both,implementation_mechanism,8,102,117,117,100.0
0.95,both,implementation_mechanism,32,50,59,59,100.0
0.95,both,implementation_mechanism,36,56,67,67,100.0
0.95,both,implementation_mechanism,2,172,181,181,100.0
0.95,both,implementation_mechanism,14,105,110,110,100.0
0.95,both,implementation_mechanism,34,65,74,74,100.0
0.95,both,implementation_mechanism,11,131,155,155,100.0
0.95,both,implementation_mechanism,25,46,48,48,100.0
0.95,both,implementation_mechanism,0,117,146,146,100.0
0.95,both,implementation_mechanism,18,35,38,38,100.0
0.95,both,implementation_mechanism,31,37,39,39,100.0
0.95,both,implementation_mechanism,26,84,87,87,100.0
0.95,both,implementation_mechanism,21,7,7,7,100.0
0.95,both,implementation_mechanism,1,43,44,44,100.0
0.95,both,implementation_mechanism,13,125,143,143,100.0
0.95,both,implementation_mechanism,27,38,40,40,100.0
0.95,both,implementation_mechanism,20,88,93,93,100.0
0.95,both,implementation_mechanism,22,57,62,62,100.0
0.95,both,implementation_mechanism,15,35,39,39,100.0
0.95,both,implementation_mechanism,24,78,82,82,100.0
0.95,both,implementation_mechanism,19,44,51,51,100.0
0.95,both,implementation_mechanism,28,69,77,77,100.0
0.95,both,implementation_mechanism,4,37,39,39,100.0
0.95,both,implementation_mechanism,37,31,36,36,100.0
0.95,both,implementation_mechanism,23,18,23,23,100.0
0.95,both,implementation_mechanism,35,35,38,38,100.0
0.95,both,implementation_mechanism,6,56,64,64,100.0
0.95,both,implementation_mechanism,9,63,83,83,100.0
0.95,both,implementation_mechanism,33,18,20,20,100.0
0.95,both,implementation_mechanism,10,28,28,28,100.0
0.95,both,implementation_mechanism,3,23,28,28,100.0
0.95,both,implementation_mechanism,16,24,25,25,100.0
0.95,both,implementation_mechanism,17,34,35,35,100.0
0.95,both,implementation_mechanism,7,22,23,23,100.0
0.95,both,implementation_mechanism,30,15,16,16,100.0
0.95,both,implementation_mechanism,5,41,42,42,100.0
0.95,both,implementation_mechanism,29,14,15,15,100.0
0.95,both,implementation_mechanism,12,26,32,32,100.0
0.95,both,implementation_mechanism,39,8,8,8,100.0
0.95,both,implementation_mechanism,38,17,17,17,100.0
EDGE,unconstrained,validation_evidence,7,69,77,77,100.0
EDGE,unconstrained,validation_evidence,20,17,17,17,100.0
EDGE,unconstrained,validation_evidence,15,25,26,26,100.0
EDGE,unconstrained,validation_evidence,37,22,25,25,100.0
EDGE,unconstrained,validation_evidence,1,135,146,146,100.0
EDGE,unconstrained,validation_evidence,2,108,114,114,100.0
EDGE,unconstrained,validation_evidence,13,87,90,90,100.0
EDGE,unconstrained,validation_evidence,0,101,108,108,100.0
EDGE,unconstrained,validation_evidence,6,58,70,70,100.0
EDGE,unconstrained,validation_evidence,24,102,114,114,100.0
EDGE,unconstrained,validation_evidence,29,10,10,10,100.0
EDGE,unconstrained,validation_evidence,33,76,109,109,100.0
EDGE,unconstrained,validation_evidence,25,57,71,71,100.0
EDGE,unconstrained,validation_evidence,4,70,82,82,100.0
EDGE,unconstrained,validation_evidence,9,97,116,116,100.0
EDGE,unconstrained,validation_evidence,21,26,29,29,100.0
EDGE,unconstrained,validation_evidence,23,32,32,32,100.0
EDGE,unconstrained,validation_evidence,12,72,80,80,100.0
EDGE,unconstrained,validation_evidence,17,87,95,95,100.0
EDGE,unconstrained,validation_evidence,26,46,52,52,100.0
EDGE,unconstrained,validation_evidence,16,72,85,85,100.0
EDGE,unconstrained,validation_evidence,18,96,101,101,100.0
EDGE,unconstrained,validation_evidence,38,41,45,45,100.0
EDGE,unconstrained,validation_evidence,22,60,63,63,100.0
EDGE,unconstrained,validation_evidence,14,40,44,44,100.0
EDGE,unconstrained,validation_evidence,27,62,66,66,100.0
EDGE,unconstrained,validation_evidence,34,30,35,35,100.0
EDGE,unconstrained,validation_evidence,3,65,78,78,100.0
EDGE,unconstrained,validation_evidence,5,73,83,83,100.0
EDGE,unconstrained,validation_evidence,10,40,44,44,100.0
EDGE,unconstrained,validation_evidence,19,39,47,47,100.0
EDGE,unconstrained,validation_evidence,31,21,24,24,100.0
EDGE,unconstrained,validation_evidence,35,53,55,55,100.0
EDGE,unconstrained,validation_evidence,11,39,41,41,100.0
EDGE,unconstrained,validation_evidence,28,17,17,17,100.0
EDGE,unconstrained,validation_evidence,8,42,47,47,100.0
EDGE,unconstrained,validation_evidence,36,8,8,8,100.0
EDGE,unconstrained,validation_evidence,32,4,4,4,100.0
EDGE,unconstrained,validation_evidence,39,3,3,3,100.0
EDGE,unconstrained,validation_evidence,30,1,1,1,100.0
EDGE,single_risk,validation_evidence,12,69,75,75,100.0
EDGE,single_risk,validation_evidence,8,16,16,16,100.0
EDGE,single_risk,validation_evidence,13,27,28,28,100.0
EDGE,single_risk,validation_evidence,29,22,25,25,100.0
EDGE,single_risk,validation_evidence,9,127,136,136,100.0
EDGE,single_risk,validation_evidence,4,111,120,120,100.0
EDGE,single_risk,validation_evidence,22,76,78,78,100.0
EDGE,single_risk,validation_evidence,2,49,52,52,100.0
EDGE,single_risk,validation_evidence,14,56,66,66,100.0
EDGE,single_risk,validation_evidence,19,95,107,107,100.0
EDGE,single_risk,validation_evidence,37,11,11,11,100.0
EDGE,single_risk,validation_evidence,11,103,141,141,100.0
EDGE,single_risk,validation_evidence,21,57,71,71,100.0
EDGE,single_risk,validation_evidence,3,78,90,90,100.0
EDGE,single_risk,validation_evidence,33,117,128,128,100.0
EDGE,single_risk,validation_evidence,32,89,102,102,100.0
EDGE,single_risk,validation_evidence,36,26,29,29,100.0
EDGE,single_risk,validation_evidence,24,31,31,31,100.0
EDGE,single_risk,validation_evidence,17,61,69,69,100.0
EDGE,single_risk,validation_evidence,0,44,50,50,100.0
EDGE,single_risk,validation_evidence,23,71,85,85,100.0
EDGE,single_risk,validation_evidence,1,45,49,49,100.0
EDGE,single_risk,validation_evidence,7,45,48,48,100.0
EDGE,single_risk,validation_evidence,5,60,66,66,100.0
EDGE,single_risk,validation_evidence,6,113,120,120,100.0
EDGE,single_risk,validation_evidence,16,60,63,63,100.0
EDGE,single_risk,validation_evidence,10,52,58,58,100.0
EDGE,single_risk,validation_evidence,26,51,53,53,100.0
EDGE,single_risk,validation_evidence,35,32,37,37,100.0
EDGE,single_risk,validation_evidence,34,23,26,26,100.0
EDGE,single_risk,validation_evidence,25,58,69,69,100.0
EDGE,single_risk,validation_evidence,30,14,15,15,100.0
EDGE,single_risk,validation_evidence,15,36,40,40,100.0
EDGE,single_risk,validation_evidence,39,32,40,40,100.0
EDGE,single_risk,validation_evidence,27,21,24,24,100.0
EDGE,single_risk,validation_evidence,20,61,69,69,100.0
