edge_config,mode,node_type,cluster_id,n_sources,cluster_size,nodes_with_sources
0.9,monotonic,implementation_mechanism,14,0,25,0
0.9,monotonic,implementation_mechanism,25,0,11,0
0.9,monotonic,implementation_mechanism,30,0,11,0
0.9,monotonic,implementation_mechanism,17,0,29,0
0.9,monotonic,implementation_mechanism,29,0,18,0
0.9,monotonic,implementation_mechanism,37,0,16,0
0.9,monotonic,implementation_mechanism,26,0,31,0
0.9,monotonic,implementation_mechanism,28,0,15,0
0.9,monotonic,validation_evidence,33,0,80,0
0.9,monotonic,validation_evidence,7,0,18,0
0.9,monotonic,validation_evidence,35,0,19,0
0.9,monotonic,validation_evidence,31,0,24,0
0.9,monotonic,validation_evidence,14,0,210,0
0.9,monotonic,validation_evidence,18,0,63,0
0.9,monotonic,validation_evidence,15,0,81,0
0.9,monotonic,validation_evidence,11,0,67,0
0.9,monotonic,validation_evidence,0,0,57,0
0.9,monotonic,validation_evidence,5,0,126,0
0.9,monotonic,validation_evidence,22,0,12,0
0.9,monotonic,validation_evidence,27,0,67,0
0.9,monotonic,validation_evidence,13,0,102,0
0.9,monotonic,validation_evidence,38,0,43,0
0.9,monotonic,validation_evidence,24,0,115,0
0.9,monotonic,validation_evidence,6,0,124,0
0.9,monotonic,validation_evidence,9,0,137,0
0.9,monotonic,validation_evidence,21,0,25,0
0.9,monotonic,validation_evidence,25,0,27,0
0.9,monotonic,validation_evidence,30,0,20,0
0.9,monotonic,validation_evidence,20,0,74,0
0.9,monotonic,validation_evidence,1,0,93,0
0.9,monotonic,validation_evidence,19,0,65,0
0.9,monotonic,validation_evidence,12,0,97,0
0.9,monotonic,validation_evidence,23,0,24,0
0.9,monotonic,validation_evidence,4,0,88,0
0.9,monotonic,validation_evidence,28,0,61,0
0.9,monotonic,validation_evidence,16,0,42,0
0.9,monotonic,validation_evidence,10,0,81,0
0.9,monotonic,validation_evidence,34,0,46,0
0.9,monotonic,validation_evidence,3,0,82,0
0.9,monotonic,validation_evidence,36,0,25,0
0.9,monotonic,validation_evidence,17,0,38,0
0.9,monotonic,validation_evidence,39,0,8,0
0.9,monotonic,validation_evidence,29,0,37,0
0.9,monotonic,validation_evidence,26,0,46,0
0.9,monotonic,validation_evidence,37,0,36,0
0.9,monotonic,validation_evidence,2,0,31,0
0.9,monotonic,validation_evidence,8,0,12,0
0.9,monotonic,validation_evidence,32,0,4,0
0.9,both,risk,10,0,78,0
0.9,both,risk,22,0,71,0
0.9,both,risk,9,0,111,0
0.9,both,risk,20,0,85,0
0.9,both,risk,13,0,99,0
0.9,both,risk,29,0,150,0
0.9,both,risk,32,0,110,0
0.9,both,risk,18,0,93,0
0.9,both,risk,39,0,33,0
0.9,both,risk,6,0,124,0
0.9,both,risk,21,0,26,0
0.9,both,risk,17,0,59,0
0.9,both,risk,3,0,170,0
0.9,both,risk,12,0,98,0
0.9,both,risk,28,0,38,0
0.9,both,risk,35,0,106,0
0.9,both,risk,33,0,20,0
0.9,both,risk,11,0,100,0
0.9,both,risk,5,0,64,0
0.9,both,risk,4,0,92,0
0.9,both,risk,27,0,72,0
0.9,both,risk,1,0,55,0
0.9,both,risk,24,0,91,0
0.9,both,risk,30,0,28,0
0.9,both,risk,25,0,49,0
0.9,both,risk,0,0,46,0
0.9,both,risk,38,0,30,0
0.9,both,risk,23,0,88,0
0.9,both,risk,26,0,70,0
0.9,both,risk,8,0,60,0
0.9,both,risk,7,0,181,0
0.9,both,risk,14,0,88,0
0.9,both,risk,36,0,15,0
0.9,both,risk,19,0,57,0
0.9,both,risk,15,0,32,0
0.9,both,risk,16,0,11,0
0.9,both,risk,2,0,20,0
0.9,both,risk,31,0,7,0
0.9,both,risk,34,0,4,0
0.9,both,risk,37,0,1,0
0.9,both,intervention,32,0,51,0
0.9,both,intervention,0,0,109,0
0.9,both,intervention,8,0,151,0
0.9,both,intervention,9,0,105,0
0.9,both,intervention,27,0,226,0
0.9,both,intervention,12,0,104,0
0.9,both,intervention,17,0,90,0
0.9,both,intervention,21,0,38,0
0.9,both,intervention,34,0,81,0
0.9,both,intervention,30,0,81,0
0.9,both,intervention,29,0,64,0
0.9,both,intervention,26,0,23,0
0.9,both,intervention,16,0,99,0
0.9,both,intervention,4,0,104,0
0.9,both,intervention,1,0,184,0
0.9,both,intervention,20,0,77,0
0.9,both,intervention,6,0,73,0
0.9,both,intervention,18,0,61,0
0.9,both,intervention,3,0,105,0
0.9,both,intervention,10,0,41,0
0.9,both,intervention,11,0,168,0
0.9,both,intervention,7,0,47,0
0.9,both,intervention,5,0,186,0
0.9,both,intervention,14,0,71,0
0.9,both,intervention,39,0,44,0
0.9,both,intervention,2,0,159,0
0.9,both,intervention,38,0,16,0
0.9,both,intervention,15,0,100,0
0.9,both,intervention,36,0,17,0
0.9,both,intervention,28,0,27,0
0.9,both,intervention,13,0,25,0
0.9,both,intervention,23,0,33,0
0.9,both,intervention,25,0,18,0
0.9,both,intervention,19,0,5,0
0.9,both,intervention,33,0,26,0
0.9,both,intervention,31,0,18,0
0.9,both,intervention,24,0,13,0
0.9,both,intervention,22,0,7,0
0.9,both,intervention,37,0,5,0
0.9,both,intervention,35,0,4,0
0.9,both,all_concepts,33,0,145,0
0.9,both,all_concepts,4,0,430,0
0.9,both,all_concepts,15,0,553,0
0.9,both,all_concepts,10,0,369,0
0.9,both,all_concepts,22,0,151,0
0.9,both,all_concepts,20,0,314,0
0.9,both,all_concepts,16,0,436,0
0.9,both,all_concepts,2,0,555,0
0.9,both,all_concepts,19,0,668,0
0.9,both,all_concepts,12,0,433,0
0.9,both,all_concepts,32,0,552,0
0.9,both,all_concepts,1,0,349,0
0.9,both,all_concepts,14,0,614,0
0.9,both,all_concepts,7,0,1167,0
0.9,both,all_concepts,18,0,495,0
0.9,both,all_concepts,11,0,487,0
0.9,both,all_concepts,3,0,899,0
0.9,both,all_concepts,38,0,241,0
0.9,both,all_concepts,26,0,158,0
0.9,both,all_concepts,0,0,717,0
0.9,both,all_concepts,17,0,52,0
0.9,both,all_concepts,37,0,40,0
0.9,both,all_concepts,39,0,95,0
0.9,both,all_concepts,9,0,310,0
0.9,both,all_concepts,6,0,658,0
0.9,both,all_concepts,29,0,238,0
0.9,both,all_concepts,8,0,253,0
0.9,both,all_concepts,28,0,55,0
0.9,both,all_concepts,5,0,201,0
0.9,both,all_concepts,25,0,180,0
0.9,both,all_concepts,24,0,40,0
0.9,both,all_concepts,21,0,36,0
0.9,both,all_concepts,30,0,101,0
0.9,both,all_concepts,23,0,16,0
0.9,both,all_concepts,13,0,179,0
0.9,both,all_concepts,35,0,38,0
0.9,both,all_concepts,27,0,19,0
0.9,both,all_concepts,36,0,61,0
0.9,both,all_concepts,34,0,42,0
0.9,both,all_concepts,31,0,17,0
0.9,both,problem_analysis,14,0,103,0
0.9,both,problem_analysis,21,0,38,0
0.9,both,problem_analysis,26,0,39,0
0.9,both,problem_analysis,0,0,83,0
0.9,both,problem_analysis,36,0,83,0
0.9,both,problem_analysis,13,0,57,0
0.9,both,problem_analysis,16,0,91,0
0.9,both,problem_analysis,5,0,167,0
0.9,both,problem_analysis,31,0,88,0
0.9,both,problem_analysis,34,0,166,0
0.9,both,problem_analysis,27,0,43,0
0.9,both,problem_analysis,1,0,76,0
0.9,both,problem_analysis,29,0,102,0
0.9,both,problem_analysis,20,0,170,0
0.9,both,problem_analysis,12,0,30,0
0.9,both,problem_analysis,3,0,114,0
0.9,both,problem_analysis,25,0,64,0
0.9,both,problem_analysis,15,0,108,0
0.9,both,problem_analysis,23,0,113,0
0.9,both,problem_analysis,39,0,49,0
0.9,both,problem_analysis,4,0,22,0
0.9,both,problem_analysis,7,0,85,0
0.9,both,problem_analysis,24,0,61,0
0.9,both,problem_analysis,8,0,146,0
0.9,both,problem_analysis,32,0,23,0
0.9,both,problem_analysis,9,0,54,0
0.9,both,problem_analysis,30,0,20,0
0.9,both,problem_analysis,28,0,68,0
0.9,both,problem_analysis,10,0,88,0
0.9,both,problem_analysis,33,0,26,0
0.9,both,problem_analysis,17,0,121,0
0.9,both,problem_analysis,11,0,73,0
0.9,both,problem_analysis,6,0,36,0
0.9,both,problem_analysis,19,0,27,0
0.9,both,problem_analysis,37,0,16,0
0.9,both,problem_analysis,38,0,6,0
0.9,both,problem_analysis,22,0,55,0
0.9,both,problem_analysis,2,0,55,0
0.9,both,problem_analysis,18,0,19,0
0.9,both,problem_analysis,35,0,32,0
0.9,both,theoretical_insight,10,0,92,0
0.9,both,theoretical_insight,35,0,23,0
0.9,both,theoretical_insight,0,0,93,0
0.9,both,theoretical_insight,29,0,24,0
0.9,both,theoretical_insight,26,0,142,0
0.9,both,theoretical_insight,39,0,41,0
0.9,both,theoretical_insight,7,0,150,0
0.9,both,theoretical_insight,21,0,59,0
0.9,both,theoretical_insight,23,0,15,0
0.9,both,theoretical_insight,1,0,164,0
0.9,both,theoretical_insight,9,0,78,0
0.9,both,theoretical_insight,22,0,95,0
0.9,both,theoretical_insight,27,0,25,0
0.9,both,theoretical_insight,25,0,46,0
0.9,both,theoretical_insight,14,0,116,0
0.9,both,theoretical_insight,32,0,37,0
0.9,both,theoretical_insight,3,0,225,0
0.9,both,theoretical_insight,16,0,79,0
0.9,both,theoretical_insight,13,0,53,0
0.9,both,theoretical_insight,5,0,76,0
0.9,both,theoretical_insight,6,0,52,0
0.9,both,theoretical_insight,34,0,43,0
0.9,both,theoretical_insight,37,0,19,0
0.9,both,theoretical_insight,15,0,58,0
0.9,both,theoretical_insight,12,0,61,0
0.9,both,theoretical_insight,31,0,15,0
0.9,both,theoretical_insight,2,0,92,0
0.9,both,theoretical_insight,36,0,25,0
0.9,both,theoretical_insight,8,0,8,0
0.9,both,theoretical_insight,30,0,45,0
0.9,both,theoretical_insight,24,0,18,0
0.9,both,theoretical_insight,19,0,65,0
0.9,both,theoretical_insight,17,0,53,0
0.9,both,theoretical_insight,4,0,23,0
0.9,both,theoretical_insight,38,0,37,0
0.9,both,theoretical_insight,33,0,39,0
0.9,both,theoretical_insight,20,0,25,0
0.9,both,theoretical_insight,11,0,12,0
0.9,both,theoretical_insight,28,0,3,0
0.9,both,theoretical_insight,18,0,11,0
0.9,both,design_rationale,0,0,93,0
0.9,both,design_rationale,19,0,59,0
0.9,both,design_rationale,13,0,50,0
0.9,both,design_rationale,23,0,33,0
0.9,both,design_rationale,8,0,160,0
0.9,both,design_rationale,36,0,95,0
0.9,both,design_rationale,6,0,103,0
0.9,both,design_rationale,10,0,97,0
0.9,both,design_rationale,16,0,163,0
0.9,both,design_rationale,14,0,90,0
0.9,both,design_rationale,12,0,109,0
0.9,both,design_rationale,3,0,56,0
0.9,both,design_rationale,9,0,59,0
0.9,both,design_rationale,34,0,37,0
0.9,both,design_rationale,7,0,114,0
0.9,both,design_rationale,28,0,20,0
0.9,both,design_rationale,21,0,100,0
0.9,both,design_rationale,5,0,119,0
0.9,both,design_rationale,15,0,25,0
0.9,both,design_rationale,1,0,178,0
0.9,both,design_rationale,38,0,23,0
0.9,both,design_rationale,2,0,86,0
0.9,both,design_rationale,24,0,40,0
0.9,both,design_rationale,30,0,17,0
0.9,both,design_rationale,17,0,39,0
0.9,both,design_rationale,33,0,47,0
0.9,both,design_rationale,27,0,51,0
0.9,both,design_rationale,37,0,29,0
0.9,both,design_rationale,26,0,24,0
0.9,both,design_rationale,32,0,53,0
0.9,both,design_rationale,18,0,21,0
0.9,both,design_rationale,4,0,53,0
0.9,both,design_rationale,35,0,12,0
0.9,both,design_rationale,31,0,8,0
0.9,both,design_rationale,20,0,20,0
0.9,both,design_rationale,39,0,14,0
0.9,both,design_rationale,29,0,6,0
0.9,both,design_rationale,25,0,22,0
0.9,both,design_rationale,22,0,6,0
0.9,both,design_rationale,11,0,3,0
0.9,both,implementation_mechanism,29,0,35,0
0.9,both,implementation_mechanism,12,0,62,0
0.9,both,implementation_mechanism,8,0,70,0
0.9,both,implementation_mechanism,0,0,188,0
0.9,both,implementation_mechanism,23,0,126,0
0.9,both,implementation_mechanism,4,0,108,0
0.9,both,implementation_mechanism,7,0,181,0
0.9,both,implementation_mechanism,26,0,54,0
0.9,both,implementation_mechanism,9,0,151,0
0.9,both,implementation_mechanism,1,0,56,0
0.9,both,implementation_mechanism,37,0,31,0
0.9,both,implementation_mechanism,28,0,80,0
0.9,both,implementation_mechanism,25,0,10,0
0.9,both,implementation_mechanism,31,0,88,0
0.9,both,implementation_mechanism,18,0,155,0
0.9,both,implementation_mechanism,6,0,83,0
0.9,both,implementation_mechanism,20,0,102,0
0.9,both,implementation_mechanism,33,0,63,0
0.9,both,implementation_mechanism,15,0,54,0
0.9,both,implementation_mechanism,11,0,99,0
0.9,both,implementation_mechanism,24,0,80,0
0.9,both,implementation_mechanism,39,0,25,0
0.9,both,implementation_mechanism,27,0,39,0
0.9,both,implementation_mechanism,35,0,21,0
0.9,both,implementation_mechanism,13,0,18,0
0.9,both,implementation_mechanism,30,0,47,0
0.9,both,implementation_mechanism,34,0,49,0
0.9,both,implementation_mechanism,5,0,54,0
0.9,both,implementation_mechanism,22,0,91,0
0.9,both,implementation_mechanism,38,0,22,0
0.9,both,implementation_mechanism,10,0,24,0
0.9,both,implementation_mechanism,3,0,34,0
0.9,both,implementation_mechanism,19,0,29,0
0.9,both,implementation_mechanism,14,0,41,0
0.9,both,implementation_mechanism,2,0,18,0
0.9,both,implementation_mechanism,21,0,34,0
0.9,both,implementation_mechanism,36,0,30,0
0.9,both,implementation_mechanism,16,0,11,0
0.9,both,implementation_mechanism,17,0,10,0
0.9,both,implementation_mechanism,32,0,13,0
0.9,both,validation_evidence,29,0,79,0
0.9,both,validation_evidence,6,0,19,0
0.9,both,validation_evidence,15,0,26,0
0.9,both,validation_evidence,37,0,25,0
0.9,both,validation_evidence,28,0,188,0
0.9,both,validation_evidence,32,0,52,0
0.9,both,validation_evidence,12,0,94,0
0.9,both,validation_evidence,31,0,20,0
0.9,both,validation_evidence,4,0,130,0
0.9,both,validation_evidence,9,0,108,0
0.9,both,validation_evidence,26,0,20,0
0.9,both,validation_evidence,35,0,68,0
0.9,both,validation_evidence,13,0,94,0
0.9,both,validation_evidence,2,0,78,0
0.9,both,validation_evidence,33,0,93,0
0.9,both,validation_evidence,21,0,26,0
0.9,both,validation_evidence,1,0,35,0
0.9,both,validation_evidence,30,0,126,0
0.9,both,validation_evidence,0,0,61,0
0.9,both,validation_evidence,17,0,79,0
0.9,both,validation_evidence,7,0,96,0
0.9,both,validation_evidence,16,0,57,0
0.9,both,validation_evidence,8,0,39,0
0.9,both,validation_evidence,25,0,99,0
0.9,both,validation_evidence,27,0,97,0
0.9,both,validation_evidence,11,0,71,0
0.9,both,validation_evidence,24,0,38,0
0.9,both,validation_evidence,5,0,81,0
0.9,both,validation_evidence,10,0,45,0
0.9,both,validation_evidence,3,0,58,0
0.9,both,validation_evidence,39,0,22,0
0.9,both,validation_evidence,23,0,25,0
0.9,both,validation_evidence,19,0,35,0
0.9,both,validation_evidence,22,0,68,0
0.9,both,validation_evidence,18,0,47,0
0.9,both,validation_evidence,20,0,34,0
0.9,both,validation_evidence,14,0,27,0
0.9,both,validation_evidence,38,0,8,0
0.9,both,validation_evidence,36,0,14,0
0.9,both,validation_evidence,34,0,8,0
0.95,unconstrained,risk,5,0,88,0
0.95,unconstrained,risk,12,0,78,0
0.95,unconstrained,risk,15,0,152,0
0.95,unconstrained,risk,8,0,103,0
0.95,unconstrained,risk,7,0,103,0
0.95,unconstrained,risk,2,0,85,0
0.95,unconstrained,risk,23,0,36,0
0.95,unconstrained,risk,3,0,181,0
0.95,unconstrained,risk,21,0,89,0
0.95,unconstrained,risk,30,0,109,0
0.95,unconstrained,risk,4,0,72,0
0.95,unconstrained,risk,6,0,105,0
0.95,unconstrained,risk,20,0,145,0
0.95,unconstrained,risk,18,0,63,0
0.95,unconstrained,risk,10,0,168,0
0.95,unconstrained,risk,16,0,102,0
0.95,unconstrained,risk,24,0,76,0
0.95,unconstrained,risk,31,0,36,0
0.95,unconstrained,risk,28,0,102,0
0.95,unconstrained,risk,22,0,21,0
0.95,unconstrained,risk,36,0,32,0
0.95,unconstrained,risk,1,0,107,0
0.95,unconstrained,risk,29,0,40,0
0.95,unconstrained,risk,32,0,66,0
0.95,unconstrained,risk,26,0,56,0
0.95,unconstrained,risk,9,0,205,0
0.95,unconstrained,risk,19,0,99,0
0.95,unconstrained,risk,14,0,55,0
0.95,unconstrained,risk,39,0,27,0
0.95,unconstrained,risk,38,0,125,0
0.95,unconstrained,risk,33,0,35,0
0.95,unconstrained,risk,0,0,80,0
0.95,unconstrained,risk,34,0,60,0
0.95,unconstrained,risk,25,0,51,0
0.95,unconstrained,risk,11,0,185,0
0.95,unconstrained,risk,35,0,28,0
0.95,unconstrained,risk,27,0,14,0
0.95,unconstrained,risk,37,0,25,0
0.95,unconstrained,risk,17,0,19,0
0.95,unconstrained,risk,13,0,4,0
0.95,unconstrained,intervention,18,0,173,0
0.95,unconstrained,intervention,10,0,69,0
0.95,unconstrained,intervention,0,0,149,0
0.95,unconstrained,intervention,1,0,104,0
0.95,unconstrained,intervention,28,0,109,0
0.95,unconstrained,intervention,12,0,202,0
0.95,unconstrained,intervention,37,0,36,0
0.95,unconstrained,intervention,17,0,142,0
0.95,unconstrained,intervention,13,0,92,0
0.95,unconstrained,intervention,32,0,77,0
0.95,unconstrained,intervention,14,0,70,0
0.95,unconstrained,intervention,33,0,97,0
0.95,unconstrained,intervention,34,0,26,0
0.95,unconstrained,intervention,39,0,62,0
0.95,unconstrained,intervention,8,0,103,0
0.95,unconstrained,intervention,2,0,188,0
0.95,unconstrained,intervention,16,0,68,0
0.95,unconstrained,intervention,5,0,78,0
0.95,unconstrained,intervention,31,0,67,0
0.95,unconstrained,intervention,27,0,43,0
0.95,unconstrained,intervention,6,0,191,0
0.95,unconstrained,intervention,9,0,30,0
0.95,unconstrained,intervention,15,0,26,0
0.95,unconstrained,intervention,20,0,49,0
0.95,unconstrained,intervention,7,0,34,0
0.95,unconstrained,intervention,3,0,106,0
0.95,unconstrained,intervention,35,0,35,0
0.95,unconstrained,intervention,38,0,61,0
0.95,unconstrained,intervention,36,0,45,0
0.95,unconstrained,intervention,19,0,28,0
0.95,unconstrained,intervention,22,0,21,0
0.95,unconstrained,intervention,29,0,36,0
0.95,unconstrained,intervention,11,0,22,0
0.95,unconstrained,intervention,4,0,27,0
0.95,unconstrained,intervention,24,0,13,0
0.95,unconstrained,intervention,25,0,17,0
0.95,unconstrained,intervention,26,0,9,0
0.95,unconstrained,intervention,30,0,3,0
0.95,unconstrained,intervention,23,0,6,0
0.95,unconstrained,intervention,21,0,5,0
0.95,unconstrained,all_concepts,21,0,306,0
0.95,unconstrained,all_concepts,10,0,348,0
0.95,unconstrained,all_concepts,11,0,177,0
0.95,unconstrained,all_concepts,1,0,378,0
0.95,unconstrained,all_concepts,25,0,120,0
0.95,unconstrained,all_concepts,33,0,427,0
0.95,unconstrained,all_concepts,4,0,447,0
0.95,unconstrained,all_concepts,0,0,1427,0
0.95,unconstrained,all_concepts,38,0,18,0
0.95,unconstrained,all_concepts,13,0,457,0
0.95,unconstrained,all_concepts,9,0,1017,0
0.95,unconstrained,all_concepts,26,0,168,0
0.95,unconstrained,all_concepts,14,0,615,0
0.95,unconstrained,all_concepts,24,0,496,0
0.95,unconstrained,all_concepts,6,0,495,0
0.95,unconstrained,all_concepts,19,0,491,0
0.95,unconstrained,all_concepts,7,0,601,0
0.95,unconstrained,all_concepts,16,0,735,0
0.95,unconstrained,all_concepts,39,0,379,0
0.95,unconstrained,all_concepts,20,0,271,0
0.95,unconstrained,all_concepts,5,0,371,0
0.95,unconstrained,all_concepts,18,0,236,0
0.95,unconstrained,all_concepts,15,0,186,0
0.95,unconstrained,all_concepts,8,0,120,0
0.95,unconstrained,all_concepts,34,0,56,0
0.95,unconstrained,all_concepts,17,0,84,0
0.95,unconstrained,all_concepts,35,0,138,0
0.95,unconstrained,all_concepts,2,0,484,0
0.95,unconstrained,all_concepts,12,0,158,0
0.95,unconstrained,all_concepts,3,0,294,0
0.95,unconstrained,all_concepts,27,0,42,0
0.95,unconstrained,all_concepts,30,0,66,0
0.95,unconstrained,all_concepts,23,0,16,0
0.95,unconstrained,all_concepts,29,0,94,0
0.95,unconstrained,all_concepts,22,0,39,0
0.95,unconstrained,all_concepts,28,0,22,0
0.95,unconstrained,all_concepts,37,0,80,0
0.95,unconstrained,all_concepts,31,0,15,0
0.95,unconstrained,all_concepts,36,0,7,0
0.95,unconstrained,all_concepts,32,0,3,0
0.95,unconstrained,problem_analysis,33,0,100,0
0.95,unconstrained,problem_analysis,31,0,33,0
0.95,unconstrained,problem_analysis,1,0,57,0
0.95,unconstrained,problem_analysis,19,0,73,0
0.95,unconstrained,problem_analysis,0,0,94,0
0.95,unconstrained,problem_analysis,11,0,75,0
0.95,unconstrained,problem_analysis,10,0,203,0
0.95,unconstrained,problem_analysis,29,0,86,0
0.95,unconstrained,problem_analysis,18,0,183,0
0.95,unconstrained,problem_analysis,25,0,52,0
0.95,unconstrained,problem_analysis,9,0,66,0
0.95,unconstrained,problem_analysis,16,0,109,0
0.95,unconstrained,problem_analysis,38,0,19,0
0.95,unconstrained,problem_analysis,8,0,36,0
0.95,unconstrained,problem_analysis,2,0,154,0
0.95,unconstrained,problem_analysis,28,0,93,0
0.95,unconstrained,problem_analysis,27,0,59,0
0.95,unconstrained,problem_analysis,4,0,131,0
0.95,unconstrained,problem_analysis,23,0,103,0
0.95,unconstrained,problem_analysis,12,0,107,0
0.95,unconstrained,problem_analysis,13,0,46,0
0.95,unconstrained,problem_analysis,22,0,68,0
0.95,unconstrained,problem_analysis,26,0,19,0
0.95,unconstrained,problem_analysis,20,0,32,0
0.95,unconstrained,problem_analysis,14,0,105,0
0.95,unconstrained,problem_analysis,5,0,72,0
0.95,unconstrained,problem_analysis,15,0,45,0
0.95,unconstrained,problem_analysis,32,0,57,0
0.95,unconstrained,problem_analysis,36,0,18,0
0.95,unconstrained,problem_analysis,6,0,30,0
0.95,unconstrained,problem_analysis,34,0,23,0
0.95,unconstrained,problem_analysis,37,0,39,0
0.95,unconstrained,problem_analysis,3,0,88,0
0.95,unconstrained,problem_analysis,21,0,26,0
0.95,unconstrained,problem_analysis,35,0,43,0
0.95,unconstrained,problem_analysis,30,0,17,0
0.95,unconstrained,problem_analysis,39,0,5,0
0.95,unconstrained,problem_analysis,7,0,12,0
0.95,unconstrained,problem_analysis,17,0,7,0
0.95,unconstrained,problem_analysis,24,0,9,0
0.95,unconstrained,theoretical_insight,10,0,41,0
0.95,unconstrained,theoretical_insight,25,0,22,0
0.95,unconstrained,theoretical_insight,31,0,82,0
0.95,unconstrained,theoretical_insight,15,0,55,0
0.95,unconstrained,theoretical_insight,5,0,55,0
0.95,unconstrained,theoretical_insight,27,0,58,0
0.95,unconstrained,theoretical_insight,6,0,137,0
0.95,unconstrained,theoretical_insight,28,0,111,0
0.95,unconstrained,theoretical_insight,7,0,130,0
0.95,unconstrained,theoretical_insight,4,0,85,0
0.95,unconstrained,theoretical_insight,0,0,104,0
0.95,unconstrained,theoretical_insight,30,0,19,0
0.95,unconstrained,theoretical_insight,26,0,63,0
0.95,unconstrained,theoretical_insight,17,0,110,0
0.95,unconstrained,theoretical_insight,9,0,110,0
0.95,unconstrained,theoretical_insight,8,0,61,0
0.95,unconstrained,theoretical_insight,33,0,100,0
0.95,unconstrained,theoretical_insight,13,0,161,0
0.95,unconstrained,theoretical_insight,22,0,86,0
0.95,unconstrained,theoretical_insight,23,0,58,0
0.95,unconstrained,theoretical_insight,16,0,55,0
0.95,unconstrained,theoretical_insight,36,0,13,0
0.95,unconstrained,theoretical_insight,24,0,36,0
0.95,unconstrained,theoretical_insight,18,0,10,0
0.95,unconstrained,theoretical_insight,12,0,35,0
0.95,unconstrained,theoretical_insight,39,0,7,0
0.95,unconstrained,theoretical_insight,37,0,19,0
0.95,unconstrained,theoretical_insight,11,0,77,0
0.95,unconstrained,theoretical_insight,29,0,9,0
0.95,unconstrained,theoretical_insight,1,0,44,0
0.95,unconstrained,theoretical_insight,3,0,108,0
0.95,unconstrained,theoretical_insight,14,0,56,0
0.95,unconstrained,theoretical_insight,2,0,42,0
0.95,unconstrained,theoretical_insight,38,0,35,0
0.95,unconstrained,theoretical_insight,20,0,26,0
0.95,unconstrained,theoretical_insight,34,0,4,0
0.95,unconstrained,theoretical_insight,32,0,13,0
0.95,unconstrained,theoretical_insight,35,0,14,0
0.95,unconstrained,theoretical_insight,21,0,11,0
0.95,unconstrained,theoretical_insight,19,0,2,0
0.95,unconstrained,design_rationale,10,0,65,0
0.95,unconstrained,design_rationale,8,0,68,0
0.95,unconstrained,design_rationale,7,0,43,0
0.95,unconstrained,design_rationale,21,0,29,0
0.95,unconstrained,design_rationale,0,0,144,0
0.95,unconstrained,design_rationale,35,0,158,0
0.95,unconstrained,design_rationale,36,0,105,0
0.95,unconstrained,design_rationale,16,0,14,0
0.95,unconstrained,design_rationale,1,0,99,0
0.95,unconstrained,design_rationale,38,0,123,0
0.95,unconstrained,design_rationale,6,0,89,0
0.95,unconstrained,design_rationale,23,0,82,0
0.95,unconstrained,design_rationale,9,0,55,0
0.95,unconstrained,design_rationale,11,0,74,0
0.95,unconstrained,design_rationale,15,0,106,0
0.95,unconstrained,design_rationale,12,0,27,0
0.95,unconstrained,design_rationale,25,0,119,0
0.95,unconstrained,design_rationale,2,0,115,0
0.95,unconstrained,design_rationale,26,0,63,0
0.95,unconstrained,design_rationale,24,0,33,0
0.95,unconstrained,design_rationale,4,0,58,0
0.95,unconstrained,design_rationale,34,0,21,0
0.95,unconstrained,design_rationale,39,0,37,0
0.95,unconstrained,design_rationale,27,0,99,0
0.95,unconstrained,design_rationale,19,0,50,0
0.95,unconstrained,design_rationale,13,0,16,0
0.95,unconstrained,design_rationale,14,0,33,0
0.95,unconstrained,design_rationale,5,0,82,0
0.95,unconstrained,design_rationale,30,0,24,0
0.95,unconstrained,design_rationale,3,0,37,0
0.95,unconstrained,design_rationale,32,0,63,0
0.95,unconstrained,design_rationale,37,0,27,0
0.95,unconstrained,design_rationale,22,0,4,0
0.95,unconstrained,design_rationale,20,0,11,0
0.95,unconstrained,design_rationale,29,0,8,0
0.95,unconstrained,design_rationale,17,0,39,0
0.95,unconstrained,design_rationale,33,0,7,0
0.95,unconstrained,design_rationale,18,0,33,0
0.95,unconstrained,design_rationale,31,0,11,0
0.95,unconstrained,design_rationale,28,0,3,0
0.95,unconstrained,implementation_mechanism,6,0,67,0
0.95,unconstrained,implementation_mechanism,29,0,49,0
0.95,unconstrained,implementation_mechanism,23,0,76,0
0.95,unconstrained,implementation_mechanism,1,0,165,0
0.95,unconstrained,implementation_mechanism,14,0,126,0
0.95,unconstrained,implementation_mechanism,0,0,115,0
0.95,unconstrained,implementation_mechanism,11,0,185,0
0.95,unconstrained,implementation_mechanism,22,0,50,0
0.95,unconstrained,implementation_mechanism,9,0,116,0
0.95,unconstrained,implementation_mechanism,19,0,31,0
0.95,unconstrained,implementation_mechanism,8,0,23,0
0.95,unconstrained,implementation_mechanism,13,0,84,0
0.95,unconstrained,implementation_mechanism,37,0,7,0
0.95,unconstrained,implementation_mechanism,30,0,63,0
0.95,unconstrained,implementation_mechanism,36,0,92,0
0.95,unconstrained,implementation_mechanism,28,0,67,0
0.95,unconstrained,implementation_mechanism,7,0,50,0
0.95,unconstrained,implementation_mechanism,26,0,90,0
0.95,unconstrained,implementation_mechanism,10,0,60,0
0.95,unconstrained,implementation_mechanism,4,0,111,0
0.95,unconstrained,implementation_mechanism,5,0,94,0
0.95,unconstrained,implementation_mechanism,27,0,96,0
0.95,unconstrained,implementation_mechanism,21,0,92,0
