edge_config,mode,node_type,cluster_id,year_min,year_max,year_range,year_mean,year_median,n_nodes_with_year,cluster_size
0.85,both,intervention,29,2014,2022,8,2020.142857142857,2021.0,7,7
0.85,both,intervention,38,2015,2022,7,2019.7692307692307,2020.0,26,26
0.85,both,intervention,25,2022,2023,1,2022.6842105263158,2023.0,19,19
0.85,both,intervention,37,2011,2023,12,2021.7948717948718,2023.0,39,39
0.85,both,intervention,5,2013,2023,10,2020.0222222222221,2021.0,45,45
0.85,both,intervention,21,2018,2023,5,2022.1351351351352,2023.0,37,37
0.85,both,intervention,20,2013,2023,10,2017.25,2017.0,12,12
0.85,both,intervention,30,2017,2023,6,2021.1666666666667,2022.0,18,18
0.85,both,intervention,24,2022,2023,1,2022.142857142857,2022.0,7,7
0.85,both,intervention,39,2023,2023,0,2023.0,2023.0,1,1
0.85,both,all_concepts,18,2010,2023,13,2019.37125748503,2020.0,167,167
0.85,both,all_concepts,26,2003,2023,20,2017.1324675324674,2018.0,385,385
0.85,both,all_concepts,10,2003,2023,20,2018.3597122302158,2019.0,278,278
0.85,both,all_concepts,33,2011,2023,12,2020.536398467433,2021.0,522,522
0.85,both,all_concepts,11,2006,2023,17,2021.0193548387097,2022.0,465,465
0.85,both,all_concepts,15,2012,2023,11,2021.9630225080386,2022.0,622,622
0.85,both,all_concepts,20,2006,2023,17,2019.1326923076922,2019.0,520,520
0.85,both,all_concepts,3,2006,2023,17,2020.7534059945503,2022.0,734,735
0.85,both,all_concepts,12,2003,2023,20,2019.5996409335728,2020.0,557,557
0.85,both,all_concepts,6,2002,2023,21,2019.522491349481,2020.0,1734,1739
0.85,both,all_concepts,5,2008,2023,15,2021.4255983350677,2022.0,961,974
0.85,both,all_concepts,36,2018,2023,5,2020.9939759036145,2021.0,166,168
0.85,both,all_concepts,23,2008,2023,15,2020.9396449704143,2022.0,845,849
0.85,both,all_concepts,4,2006,2023,17,2020.570616113744,2022.0,1055,1062
0.85,both,all_concepts,24,2006,2023,17,2019.88671875,2021.0,768,768
0.85,both,all_concepts,2,2012,2023,11,2019.8,2020.0,1155,1156
0.85,both,all_concepts,8,2009,2023,14,2019.9398601398602,2022.0,715,717
0.85,both,all_concepts,39,2003,2023,20,2019.7785888077858,2021.0,411,411
0.85,both,all_concepts,16,2011,2023,12,2019.513931888545,2020.0,646,646
0.85,both,all_concepts,21,2008,2023,15,2022.0,2023.0,46,46
0.85,both,all_concepts,28,2015,2023,8,2021.977653631285,2023.0,179,199
0.85,both,all_concepts,13,2012,2023,11,2020.8266033254156,2022.0,421,426
0.85,both,all_concepts,27,2017,2023,6,2021.4931506849316,2022.0,73,73
0.85,both,all_concepts,9,2014,2023,9,2021.6785714285713,2022.0,84,84
0.85,both,all_concepts,31,2013,2023,10,2020.6645569620252,2022.0,158,158
0.85,both,all_concepts,0,2010,2023,13,2021.1440501043842,2022.0,479,479
0.85,both,all_concepts,1,2012,2023,11,2020.5340314136126,2021.0,191,191
0.85,both,all_concepts,25,2008,2023,15,2021.046692607004,2022.0,257,258
0.85,both,all_concepts,32,2018,2023,5,2022.2285714285715,2023.0,140,141
0.85,both,all_concepts,7,2012,2023,11,2020.9884393063585,2021.0,173,173
0.85,both,all_concepts,38,2017,2023,6,2020.590909090909,2021.0,88,88
0.85,both,all_concepts,17,2009,2023,14,2018.8522727272727,2019.0,88,88
0.85,both,all_concepts,30,2008,2023,15,2019.651612903226,2021.0,155,155
0.85,both,all_concepts,14,2003,2023,20,2020.4149659863945,2022.0,147,147
0.85,both,all_concepts,37,2008,2023,15,2019.5217391304348,2021.5,46,46
0.85,both,all_concepts,19,2006,2023,17,2019.375,2020.5,32,32
0.85,both,all_concepts,35,2012,2023,11,2013.7142857142858,2012.0,14,14
0.85,both,all_concepts,29,2022,2023,1,2022.111111111111,2022.0,18,18
0.85,both,all_concepts,22,2022,2023,1,2022.5806451612902,2023.0,31,31
0.85,both,all_concepts,34,2014,2023,9,2018.1818181818182,2019.0,11,11
0.85,both,problem_analysis,18,2003,2023,20,2019.060606060606,2019.0,99,99
0.85,both,problem_analysis,4,2010,2023,13,2019.4583333333333,2020.0,96,96
0.85,both,problem_analysis,37,2006,2023,17,2018.9803921568628,2021.0,51,51
0.85,both,problem_analysis,6,2006,2023,17,2020.325,2022.0,120,120
0.85,both,problem_analysis,30,2017,2023,6,2021.2142857142858,2021.0,28,28
0.85,both,problem_analysis,2,2008,2023,15,2020.4163934426228,2021.0,305,305
0.85,both,problem_analysis,5,2012,2023,11,2019.6090909090908,2020.5,110,110
0.85,both,problem_analysis,3,2006,2023,17,2020.8669201520913,2022.0,263,263
0.85,both,problem_analysis,1,2010,2023,13,2019.9590163934427,2020.0,244,245
0.85,both,problem_analysis,15,2013,2023,10,2020.0961538461538,2021.0,104,104
0.85,both,problem_analysis,21,2014,2023,9,2020.056,2020.0,125,125
0.85,both,problem_analysis,0,2006,2023,17,2020.6373333333333,2022.0,375,375
0.85,both,problem_analysis,11,2015,2023,8,2020.5652173913043,2021.0,23,23
0.85,both,problem_analysis,12,2003,2023,20,2019.2573529411766,2021.0,136,136
0.85,both,problem_analysis,28,2008,2023,15,2021.5223880597016,2022.0,201,205
0.85,both,problem_analysis,25,2010,2023,13,2020.828947368421,2021.5,76,77
0.85,both,problem_analysis,13,2011,2023,12,2019.0188679245282,2019.0,106,106
0.85,both,problem_analysis,9,2010,2023,13,2019.8131313131314,2021.0,198,198
0.85,both,problem_analysis,8,2009,2023,14,2019.804469273743,2020.0,179,179
0.85,both,problem_analysis,20,2008,2023,15,2021.4,2022.0,140,146
0.85,both,problem_analysis,16,2008,2023,15,2020.0425531914893,2021.0,47,47
0.85,both,problem_analysis,32,2013,2023,10,2021.0,2022.0,101,101
0.85,both,problem_analysis,36,2018,2023,5,2021.28,2022.0,25,25
0.85,both,problem_analysis,23,2017,2023,6,2021.4714285714285,2022.0,70,70
0.85,both,problem_analysis,34,2009,2023,14,2019.1379310344828,2020.0,29,29
0.85,both,problem_analysis,35,2008,2023,15,2021.096256684492,2022.0,187,188
0.85,both,problem_analysis,10,2005,2023,18,2020.2962962962963,2022.0,81,82
0.85,both,problem_analysis,14,2012,2023,11,2020.1044776119404,2022.0,67,67
0.85,both,problem_analysis,27,2019,2023,4,2022.1875,2023.0,16,16
0.85,both,problem_analysis,33,2008,2023,15,2021.9787234042553,2023.0,47,48
0.85,both,problem_analysis,29,2008,2023,15,2019.6304347826087,2021.5,46,46
0.85,both,problem_analysis,31,2010,2023,13,2021.5166666666667,2022.0,60,60
0.85,both,problem_analysis,22,2019,2023,4,2021.0,2021.0,22,22
0.85,both,problem_analysis,26,2018,2023,5,2021.8125,2022.0,16,16
0.85,both,problem_analysis,24,2014,2023,9,2021.1521739130435,2022.0,46,46
0.85,both,problem_analysis,39,2014,2022,8,2017.8214285714287,2018.0,28,29
0.85,both,problem_analysis,38,2012,2023,11,2021.0,2023.0,7,8
0.85,both,problem_analysis,17,2002,2023,21,2019.0392156862745,2020.0,51,51
0.85,both,problem_analysis,7,2016,2023,7,2022.0582524271845,2023.0,103,103
0.85,both,problem_analysis,19,2019,2022,3,2021.0,2022.0,5,5
0.85,both,theoretical_insight,5,2003,2023,20,2019.8939393939395,2021.0,132,133
0.85,both,theoretical_insight,24,2010,2023,13,2020.5373134328358,2022.0,67,67
0.85,both,theoretical_insight,9,2009,2023,14,2020.1052631578948,2021.0,171,171
0.85,both,theoretical_insight,3,2012,2023,11,2019.4354838709678,2019.0,62,62
0.85,both,theoretical_insight,26,2009,2023,14,2020.2513966480446,2022.0,179,179
0.85,both,theoretical_insight,2,2012,2023,11,2020.9504132231405,2022.0,121,124
0.85,both,theoretical_insight,30,2012,2023,11,2020.5106382978724,2021.0,47,47
0.85,both,theoretical_insight,21,2018,2023,5,2022.0151515151515,2022.0,66,66
0.85,both,theoretical_insight,13,2006,2023,17,2019.9745762711864,2021.0,118,118
0.85,both,theoretical_insight,19,2010,2023,13,2019.601851851852,2020.0,108,108
0.85,both,theoretical_insight,15,2013,2023,10,2020.25,2021.5,48,48
0.85,both,theoretical_insight,29,2012,2023,11,2020.4123711340205,2020.0,97,97
0.85,both,theoretical_insight,11,2006,2023,17,2019.5111111111112,2020.0,45,45
0.85,both,theoretical_insight,6,2010,2023,13,2018.8415841584158,2019.0,101,101
0.85,both,theoretical_insight,22,2014,2023,9,2019.775,2019.0,120,120
0.85,both,theoretical_insight,34,2003,2023,20,2017.676923076923,2018.0,65,65
0.85,both,theoretical_insight,10,2012,2023,11,2021.3654822335025,2022.0,197,199
0.85,both,theoretical_insight,1,2005,2023,18,2020.3300970873786,2021.0,103,103
0.85,both,theoretical_insight,8,2006,2023,17,2019.64,2020.0,100,100
0.85,both,theoretical_insight,12,2006,2023,17,2019.718918918919,2020.0,185,185
0.85,both,theoretical_insight,4,2010,2023,13,2020.6136363636363,2022.0,44,44
0.85,both,theoretical_insight,32,2002,2022,20,2018.5,2019.0,56,56
0.85,both,theoretical_insight,36,2012,2023,11,2020.2413793103449,2021.5,58,58
0.85,both,theoretical_insight,28,2020,2023,3,2022.2857142857142,2023.0,42,42
0.85,both,theoretical_insight,25,2018,2023,5,2022.12,2023.0,25,29
0.85,both,theoretical_insight,31,2014,2023,9,2021.0845070422536,2022.0,71,71
0.85,both,theoretical_insight,0,2011,2023,12,2019.4179104477612,2021.0,67,68
0.85,both,theoretical_insight,35,2017,2023,6,2021.0192307692307,2021.0,52,52
0.85,both,theoretical_insight,14,2009,2023,14,2019.8666666666666,2022.0,15,15
0.85,both,theoretical_insight,18,2015,2023,8,2021.36,2022.0,25,25
0.85,both,theoretical_insight,27,2010,2023,13,2019.4714285714285,2020.0,70,70
0.85,both,theoretical_insight,37,2013,2022,9,2019.8333333333333,2020.5,18,18
0.85,both,theoretical_insight,7,2013,2023,10,2022.1923076923076,2023.0,52,52
0.85,both,theoretical_insight,23,2014,2023,9,2021.0,2022.0,15,15
0.85,both,theoretical_insight,33,2016,2023,7,2020.25,2020.5,16,16
0.85,both,theoretical_insight,16,2008,2023,15,2018.15,2019.0,20,20
0.85,both,theoretical_insight,17,2013,2023,10,2021.4242424242425,2022.0,66,66
0.85,both,theoretical_insight,39,2020,2023,3,2022.4285714285713,2023.0,7,7
0.85,both,theoretical_insight,38,2022,2023,1,2022.6,2023.0,5,5
0.85,both,theoretical_insight,20,2019,2023,4,2021.0,2021.0,2,2
0.85,both,design_rationale,34,2014,2022,8,2019.2439024390244,2020.0,41,41
0.85,both,design_rationale,39,2010,2023,13,2018.857142857143,2020.0,56,56
0.85,both,design_rationale,11,2002,2023,21,2016.7164179104477,2017.0,67,67
0.85,both,design_rationale,23,2006,2023,17,2020.6369047619048,2021.5,168,168
0.85,both,design_rationale,22,2006,2023,17,2020.4088397790056,2021.0,181,181
0.85,both,design_rationale,26,2012,2023,11,2019.8333333333333,2020.0,180,180
0.85,both,design_rationale,18,2010,2023,13,2019.6376811594203,2020.0,69,70
0.85,both,design_rationale,3,2009,2023,14,2019.872340425532,2022.0,235,236
0.85,both,design_rationale,6,2012,2023,11,2020.0350877192982,2021.0,57,57
0.85,both,design_rationale,19,2013,2023,10,2019.9444444444443,2021.0,36,36
0.85,both,design_rationale,4,2011,2023,12,2019.3937823834196,2020.0,193,193
0.85,both,design_rationale,2,2016,2023,7,2021.3939393939395,2022.0,33,33
0.85,both,design_rationale,10,2010,2023,13,2019.6511627906978,2020.0,43,43
0.85,both,design_rationale,12,2009,2022,13,2018.6373626373627,2018.0,91,91
0.85,both,design_rationale,5,2013,2023,10,2021.5129533678758,2022.0,193,195
0.85,both,design_rationale,0,2010,2023,13,2020.8823529411766,2022.0,119,119
0.85,both,design_rationale,27,2019,2023,4,2022.2,2022.0,15,15
0.85,both,design_rationale,13,2006,2023,17,2019.502538071066,2020.0,197,197
0.85,both,design_rationale,20,2017,2023,6,2021.8636363636363,2022.5,44,44
0.85,both,design_rationale,35,2015,2023,8,2021.5645161290322,2022.0,62,62
0.85,both,design_rationale,1,2014,2023,9,2021.452380952381,2022.5,84,84
0.85,both,design_rationale,7,2018,2023,5,2021.6666666666667,2022.0,12,12
0.85,both,design_rationale,28,2013,2023,10,2020.6190476190477,2022.0,105,105
0.85,both,design_rationale,15,2015,2023,8,2021.9583333333333,2023.0,48,53
0.85,both,design_rationale,16,2012,2023,11,2020.982456140351,2022.0,57,58
0.85,both,design_rationale,24,2005,2023,18,2019.796875,2021.0,64,64
0.85,both,design_rationale,8,2013,2023,10,2020.75,2022.0,36,36
0.85,both,design_rationale,30,2012,2023,11,2020.0,2022.0,37,37
0.85,both,design_rationale,14,2016,2023,7,2020.591836734694,2021.0,98,98
0.85,both,design_rationale,17,2012,2023,11,2020.5185185185185,2021.0,27,28
0.85,both,design_rationale,9,2012,2023,11,2020.4347826086957,2021.0,69,69
0.85,both,design_rationale,33,2016,2022,6,2019.5384615384614,2020.0,13,13
0.85,both,design_rationale,37,2018,2023,5,2020.7619047619048,2022.0,21,21
0.85,both,design_rationale,38,2021,2023,2,2022.5,2023.0,4,4
0.85,both,design_rationale,36,2003,2023,20,2020.04,2022.0,25,25
0.85,both,design_rationale,29,2008,2022,14,2019.7307692307693,2021.0,26,26
0.85,both,design_rationale,32,2012,2023,11,2019.6571428571428,2020.0,35,35
0.85,both,design_rationale,21,2008,2023,15,2020.551724137931,2021.0,29,29
0.85,both,design_rationale,31,2022,2023,1,2022.3333333333333,2022.0,3,3
0.85,both,design_rationale,25,2017,2023,6,2019.6666666666667,2019.0,9,9
0.85,both,implementation_mechanism,2,2014,2023,9,2019.950819672131,2020.0,61,61
0.85,both,implementation_mechanism,39,2003,2023,20,2017.915254237288,2018.0,59,59
0.85,both,implementation_mechanism,24,2003,2023,20,2017.5064935064936,2018.0,77,77
0.85,both,implementation_mechanism,1,2013,2023,10,2021.0075757575758,2022.0,132,132
0.85,both,implementation_mechanism,19,2009,2023,14,2021.352657004831,2022.0,207,207
0.85,both,implementation_mechanism,16,2006,2023,17,2019.5740740740741,2019.5,108,108
0.85,both,implementation_mechanism,4,2012,2023,11,2019.5774647887324,2020.0,142,142
0.85,both,implementation_mechanism,0,2012,2023,11,2020.4766355140187,2022.0,107,107
0.85,both,implementation_mechanism,20,2006,2023,17,2020.9,2022.0,70,70
0.85,both,implementation_mechanism,10,2012,2023,11,2019.6728395061727,2021.0,162,162
0.85,both,implementation_mechanism,5,2008,2023,15,2019.9074074074074,2021.5,54,54
0.85,both,implementation_mechanism,28,2010,2023,13,2019.6641791044776,2020.0,134,136
0.85,both,implementation_mechanism,35,2022,2023,1,2022.125,2022.0,8,8
0.85,both,implementation_mechanism,18,2008,2023,15,2020.7021276595744,2022.0,94,94
0.85,both,implementation_mechanism,36,2014,2023,9,2021.475,2022.0,120,123
0.85,both,implementation_mechanism,8,2006,2023,17,2020.8620689655172,2021.0,58,59
0.85,both,implementation_mechanism,17,2005,2022,17,2019.2868217054263,2020.0,129,129
0.85,both,implementation_mechanism,11,2002,2023,21,2019.0833333333333,2020.0,132,132
0.85,both,implementation_mechanism,33,2012,2023,11,2019.6285714285714,2019.0,35,35
0.85,both,implementation_mechanism,13,2013,2023,10,2020.858695652174,2022.0,92,92
0.85,both,implementation_mechanism,9,2016,2023,7,2021.6,2022.0,80,80
0.85,both,implementation_mechanism,30,2013,2023,10,2020.5116279069769,2021.0,43,43
0.85,both,implementation_mechanism,15,2013,2023,10,2019.8490566037735,2020.0,53,53
0.85,both,implementation_mechanism,14,2009,2023,14,2019.7569444444443,2021.0,144,144
0.85,both,implementation_mechanism,29,2011,2023,12,2020.2857142857142,2022.0,28,29
0.85,both,implementation_mechanism,31,2012,2023,11,2020.1136363636363,2020.0,44,44
0.85,both,implementation_mechanism,3,2012,2023,11,2020.5,2021.0,54,54
0.85,both,implementation_mechanism,12,2015,2023,8,2021.8813559322034,2023.0,59,64
0.85,both,implementation_mechanism,21,2013,2023,10,2021.328947368421,2022.0,76,76
0.85,both,implementation_mechanism,37,2019,2023,4,2022.4827586206898,2023.0,29,30
0.85,both,implementation_mechanism,23,2014,2023,9,2021.6122448979593,2023.0,98,98
0.85,both,implementation_mechanism,26,2011,2023,12,2020.2571428571428,2022.0,105,105
0.85,both,implementation_mechanism,27,2013,2023,10,2019.8,2021.0,60,60
0.85,both,implementation_mechanism,22,2006,2023,17,2019.9272727272728,2021.0,55,55
0.85,both,implementation_mechanism,25,2015,2022,7,2019.7307692307693,2020.0,26,26
0.85,both,implementation_mechanism,34,2021,2023,2,2022.125,2022.5,8,8
0.85,both,implementation_mechanism,32,2012,2023,11,2019.72,2020.0,25,25
0.85,both,implementation_mechanism,38,2018,2022,4,2020.25,2020.0,16,16
0.85,both,implementation_mechanism,6,2014,2022,8,2018.9,2019.0,20,20
0.85,both,implementation_mechanism,7,2013,2023,10,2020.5294117647059,2021.0,17,17
0.85,both,validation_evidence,11,2006,2023,17,2019.2748091603053,2020.0,131,131
0.85,both,validation_evidence,23,2003,2023,20,2018.4166666666667,2019.0,84,84
0.85,both,validation_evidence,25,2012,2023,11,2021.0,2022.0,57,57
0.85,both,validation_evidence,3,2013,2023,10,2021.3333333333333,2022.0,48,48
0.85,both,validation_evidence,14,2015,2023,8,2021.4117647058824,2022.0,51,51
0.85,both,validation_evidence,9,2015,2023,8,2020.1340206185566,2020.0,97,98
0.85,both,validation_evidence,13,2012,2023,11,2019.8333333333333,2020.0,60,60
0.85,both,validation_evidence,19,2009,2023,14,2020.3516483516485,2022.0,91,91
0.85,both,validation_evidence,16,2013,2023,10,2020.5686274509803,2021.5,102,102
0.85,both,validation_evidence,22,2012,2023,11,2021.078947368421,2022.0,152,156
0.85,both,validation_evidence,7,2010,2023,13,2019.10407239819,2019.0,221,221
0.85,both,validation_evidence,18,2012,2023,11,2019.6984126984128,2020.0,63,63
0.85,both,validation_evidence,1,2012,2023,11,2020.3009708737864,2021.0,103,103
0.85,both,validation_evidence,5,2011,2023,12,2020.8539325842696,2021.0,89,89
0.85,both,validation_evidence,27,2015,2023,8,2020.0666666666666,2020.5,30,30
0.85,both,validation_evidence,20,2010,2023,13,2018.1951219512196,2020.0,41,41
0.85,both,validation_evidence,17,2006,2023,17,2018.7073170731708,2020.0,41,41
0.85,both,validation_evidence,34,2017,2023,6,2021.1515151515152,2021.0,33,34
0.85,both,validation_evidence,12,2003,2023,20,2019.6241134751774,2020.0,282,282
0.85,both,validation_evidence,6,2010,2023,13,2022.0,2023.0,76,76
0.85,both,validation_evidence,10,2013,2023,10,2020.4795918367347,2021.0,98,98
0.85,both,validation_evidence,8,2003,2023,20,2020.8139534883721,2022.0,86,86
0.85,both,validation_evidence,21,2009,2023,14,2020.845238095238,2022.0,84,84
0.85,both,validation_evidence,15,2002,2023,21,2016.8,2016.0,35,36
0.85,both,validation_evidence,33,2009,2023,14,2017.531914893617,2017.0,47,47
0.85,both,validation_evidence,39,2018,2023,5,2021.851851851852,2022.0,27,30
0.85,both,validation_evidence,4,2005,2023,18,2020.245283018868,2022.0,53,53
0.85,both,validation_evidence,26,2013,2023,10,2020.08,2021.0,50,50
0.85,both,validation_evidence,38,2016,2023,7,2020.1304347826087,2020.0,46,46
0.85,both,validation_evidence,29,2019,2023,4,2022.0869565217392,2023.0,46,46
0.85,both,validation_evidence,2,2014,2023,9,2022.1063829787233,2022.5,94,94
0.85,both,validation_evidence,0,2018,2023,5,2021.1694915254238,2021.0,59,59
0.85,both,validation_evidence,28,2019,2023,4,2021.0,2021.0,8,8
0.85,both,validation_evidence,24,2010,2022,12,2018.4262295081967,2019.0,61,61
0.85,both,validation_evidence,37,2018,2023,5,2021.7826086956522,2022.0,23,23
0.85,both,validation_evidence,30,2014,2022,8,2018.6666666666667,2018.0,12,12
0.85,both,validation_evidence,32,2020,2023,3,2022.6666666666667,2023.0,15,15
0.85,both,validation_evidence,36,2011,2023,12,2020.111111111111,2021.0,27,27
0.85,both,validation_evidence,31,2022,2023,1,2022.111111111111,2022.0,9,9
0.85,both,validation_evidence,35,2008,2022,14,2016.5454545454545,2018.0,11,11
0.9,unconstrained,risk,14,2003,2023,20,2018.113924050633,2019.0,158,158
0.9,unconstrained,risk,6,1998,2023,25,2019.7009345794393,2020.0,214,214
0.9,unconstrained,risk,19,2006,2023,17,2021.625,2022.0,136,136
0.9,unconstrained,risk,21,2013,2023,10,2020.4469273743016,2021.0,179,179
0.9,unconstrained,risk,35,2011,2023,12,2020.0535714285713,2021.0,168,168
0.9,unconstrained,risk,12,2009,2023,14,2021.1881188118812,2022.0,101,102
0.9,unconstrained,risk,15,2006,2023,17,2020.0578512396694,2020.0,121,121
0.9,unconstrained,risk,0,2012,2023,11,2019.8695652173913,2020.0,299,299
0.9,unconstrained,risk,17,2013,2023,10,2019.551724137931,2019.0,116,116
0.9,unconstrained,risk,24,2011,2023,12,2020.4375,2021.5,48,48
0.9,unconstrained,risk,10,2011,2023,12,2021.5890410958905,2022.0,365,367
0.9,unconstrained,risk,20,2008,2023,15,2021.3142857142857,2022.0,105,105
0.9,unconstrained,risk,5,2002,2023,21,2019.7077922077922,2020.0,154,155
0.9,unconstrained,risk,9,2010,2023,13,2020.447488584475,2021.0,219,219
0.9,unconstrained,risk,16,2013,2023,10,2021.2621722846443,2022.0,267,269
